"TCGA.KS.A41L.11A.11R.A23N.07" "TCGA.DO.A1JZ.11A.11R.A13Y.07" "TCGA.EL.A3ZO.11A.12R.A23N.07" "TCGA.ET.A3DW.11A.11R.A19O.07" "TCGA.EL.A3ZQ.11A.11R.A23N.07" "TCGA.H2.A2K9.11A.11R.A180.07" "TCGA.EL.A3T8.11A.11R.A22L.07" "TCGA.BJ.A2NA.11A.11R.A19O.07" "TCGA.E8.A2JQ.11A.11R.A180.07" "TCGA.EL.A3ZP.11A.11R.A23N.07" "TCGA.BJ.A28X.11A.11R.A22L.07" "TCGA.FY.A3TY.11A.12R.A22U.07" "TCGA.EL.A3ZG.11A.13R.A23N.07" "TCGA.KS.A41I.11A.11R.A23N.07" "TCGA.EL.A3H1.11A.11R.A21D.07" "TCGA.EL.A3ZT.11A.13R.A23N.07" "TCGA.EL.A3T3.11A.11R.A22L.07" "TCGA.EL.A3H2.11A.11R.A20F.07" "TCGA.EM.A1YC.11A.11R.A14Y.07" "TCGA.EL.A3ZL.11A.11R.A23N.07" "TCGA.BJ.A3PU.11A.11R.A220.07" "TCGA.BJ.A28R.11A.11R.A16R.07" "TCGA.BJ.A2N8.11A.11R.A18C.07" "TCGA.BJ.A290.11A.11R.A180.07" "TCGA.KS.A41J.11A.12R.A23N.07" "TCGA.EM.A1CW.11A.12R.A13Y.07" "TCGA.EL.A3T0.11A.12R.A22L.07" "TCGA.EL.A3MY.11A.12R.A21D.07" "TCGA.EL.A3MW.11A.11R.A20F.07" "TCGA.EL.A3T6.11A.11R.A220.07" "TCGA.EM.A1CS.11A.21R.A13Y.07" "TCGA.EL.A3GZ.11A.11R.A20F.07" "TCGA.EL.A3ZH.11A.11R.A23N.07" "TCGA.BJ.A28W.11A.11R.A32Y.07" "TCGA.ET.A2N5.11B.11R.A18C.07" "TCGA.EL.A3ZM.11A.12R.A23N.07" "TCGA.BJ.A2N7.11A.11R.A18C.07" "TCGA.EM.A3ST.11A.11R.A22U.07" "TCGA.EL.A3T1.11A.11R.A22L.07" "TCGA.EL.A3N3.11A.11R.A20F.07" "TCGA.GE.A2C6.11A.11R.A16R.07" "TCGA.EL.A3H7.11A.11R.A21D.07" "TCGA.ET.A3DP.11A.22R.A21D.07" "TCGA.EL.A3MX.11A.11R.A21D.07" "TCGA.EL.A3TA.11A.12R.A22L.07" "TCGA.EL.A3N2.11A.11R.A20F.07" "TCGA.EL.A3TB.11A.11R.A22L.07" "TCGA.BJ.A3PR.11A.11R.A220.07" "TCGA.EL.A3ZR.11A.11R.A23N.07" "TCGA.EL.A3ZS.11A.11R.A23N.07" "TCGA.EM.A1CV.11A.11R.A13Y.07" "TCGA.ET.A2MX.11C.11R.A23N.07" "TCGA.EL.A3T7.11A.21R.A22L.07" "TCGA.EL.A3T2.11A.11R.A22L.07" "TCGA.EL.A3ZK.11A.11R.A23N.07" "TCGA.EM.A1CT.11A.11R.A13Y.07" "TCGA.EM.A1CU.11A.11R.A13Y.07" "TCGA.BJ.A2N9.11A.11R.A18C.07"
"ENSG00000188906" 1.07379434654 0.393358528239 1.2330865894 4.47019301954 1.48053412831 1.29942695064 1.35694953522 1.08300015808 1.82721255299 1.48998129516 3.02829887461 1.25687658249 0.504406735052 1.63255057973 1.19740762874 1.18983056811 0.731458490774 1.05448459913 1.15427214478 1.20647019375 0.892473842943 1.33454223712 2.47820903809 0.854093334211 0.985458710347 0.920991614267 1.52592860563 9.34078835271 1.24020411798 1.28156180833 0.564015078126 0.818916556152 0.677279278993 2.35954552808 0.519830138245 0.465710507984 2.30327576276 0.295547841898 3.51279840984 2.59015933856 2.3264153327 1.60172868673 1.00562192701 1.00426281866 1.07595158092 1.98263553197 0.937374913456 0.780099654597 1.41460357878 1.68540817732 0.476885378706 1.10731656614 0.920450594442 1.34818011408 1.42966549423 0.668663732472 1.48220449326 0.951641772039
"ENSG00000189057" 0.154228110764 0.141991294597 0.0927038419747 0.0780099045233 0.26538393816 0.617635277234 0.15793090006 0.439547926032 2.31125128259 1.38891345353 1.13095052919 0.0296682420005 0.0935911564473 1.51451840276 0.0972192612871 0.0609301558279 0.053413319848 0.122255293409 0.160745647292 0.0927380136358 0.122126612551 0.644837507606 0.116030857439 0.104674145677 0.246744798734 0.0493882876445 0.333197978694 0.23286107711 0.170001540313 0.392535504226 0.171133610724 0.0610324879472 0.0592802042166 0.338082607539 0.0399425000278 0.0608151194776 0.147840350944 0.0964199729043 1.79283889783 2.21375011521 0.930837867862 0.13191334299 0.249410518004 0.0565555607387 0.0688141698925 0.0338429955633 0.0358261498247 0.703891121063 0.21957418937 1.87621763674 0.0739743597891 0.178459204978 0.0256375231765 0.034638287456 1.04749876891 0.150724557199 0.311230167917 0.394190829621
"ENSG00000189058" 88.8743935666 5.43799958191 58.1471854444 32.0533751674 61.5384618893 38.2293025992 46.7019253763 49.3993990558 14.887017717 13.3632389329 36.2523993042 62.3469102988 35.4748579082 7.04097468879 24.014303484 49.9958229022 92.1137960878 63.27519654 71.1505042617 40.7654695807 10.8561003616 61.6251894192 29.0833947193 103.137957512 13.9175492538 17.2376925814 19.5288088559 44.4612882392 45.1859631965 19.4221671964 14.2012664995 34.6128400421 28.510732398 1.32608733149 65.0021389466 50.8172041181 70.4517465133 114.811490837 28.2448366795 25.7803498779 34.8532854906 42.5276376195 32.1793691188 71.5354532337 52.9298846368 49.2415200341 68.9147382565 24.329275662 42.3399735661 13.0155934038 10.8722898766 23.891522409 73.9547138516 59.1249640274 15.5745886483 64.7941607707 13.7735624022 50.7812512083
"ENSG00000189223" 2.09754731419 0.712902177554 1.58133780696 0.774751610274 1.17730596981 2.21829363501 1.6236629669 0.560375277903 1.13591474744 1.1500480608 1.0184672932 2.90516522957 0.548049578345 0.907553941896 1.00692779628 2.87649638184 1.27843044912 1.80607618113 1.21177789582 0.823463479931 1.59035732258 1.07593629533 0.594956349035 2.01767614641 2.03675788804 1.15184221014 1.11054403298 0.607921620221 1.50277376678 1.1170682404 0.981331691181 1.06838719501 2.13912210537 0.0888344269817 0.873377756917 0.78466093547 0.738956369389 0.682626805879 0.966435721682 1.38587171995 0.808260053228 0.640710222951 0.462898129058 1.27482160983 1.11451111463 0.711957520623 0.736797608505 0.352085509178 1.27501878323 0.130424659098 0.8159793866 1.30033713519 2.01550876191 1.297440237 2.02679463463 0.810606038711 0.729804332343 0.678686524502
"ENSG00000196083" 0.613538078657 0.524997240396 0.690101784512 0.484409742144 0.644400505285 0.661029190157 0.61311610411 0.487392044206 0.621793659231 0.566860634089 0.860540958437 0.58669303644 0.326213291066 0.638885012759 0.547904914662 0.490106260014 0.349902996161 0.565464426623 0.327094068142 0.71885909475 0.588460323593 0.695616955923 0.535503555213 0.453775574635 0.557749964664 0.732494474451 0.468828210451 0.677491118216 0.669654486612 0.667788205821 0.638938345541 0.644913638814 0.543111131899 0.156456640307 0.423555186372 0.331471421639 0.694994634578 0.23915228505 1.40718105451 0.549188629507 0.578348295902 1.02701552585 0.619566249979 0.341238362942 0.484141145623 0.498826370571 0.501713952482 0.206255063376 0.645039301194 0.45574906184 0.478487073704 0.478554728117 0.58389992978 0.87857051522 0.474616299078 0.36983556591 0.6529358454 0.454114836775
"ENSG00000196154" 58.4512575877 17.3751327286 79.2934768581 33.4234086847 48.5265051141 55.6493253755 53.5228353655 70.3550626585 78.9140895776 48.1125747041 75.8448330237 46.5328816038 65.4303992483 72.8910152073 49.0088984572 28.7805919279 53.2513741362 35.6712282062 130.232419598 44.4817691012 44.5821080931 64.7787598528 20.1899954118 54.6025937929 39.1058768088 25.2211048055 70.0894559742 57.5045299717 67.2580865169 40.6089850927 31.9965569817 32.6979504493 28.2027417157 71.1813901134 38.2083968319 34.0272117543 26.4901720456 90.3491634699 111.546738541 37.8367443795 50.8003281935 59.0002961095 34.5630794105 38.4334979853 34.7004280037 34.5269245334 56.9923195315 203.739528204 65.8246852221 246.829960985 26.3541499941 41.3867363984 39.2148088529 41.3679754005 49.2895986488 51.8724597962 25.6968069862 100.911440906
"ENSG00000196155" 1.77873549871 0.631560197946 1.37500712596 0.859262581059 1.28437179834 1.2454270417 1.51138465523 0.730569186767 0.933181849774 1.46918126953 2.39532064239 1.38933513569 0.704816432774 1.55801858884 1.14693356668 1.99784559772 1.13567204345 1.20995219173 1.02682579077 1.58508028241 1.52365504022 1.01510141299 1.17907950058 0.658909530123 1.2630775724 1.09999302074 0.880405243255 0.855254256908 1.19703176361 1.49194720891 0.851533365156 1.12360282401 1.06065911948 0.517530179427 1.77635508163 1.1615244781 1.83655391725 1.35899032196 1.06354031961 1.5439321968 1.24561513853 1.35191851666 0.716023602386 1.30866054761 1.56348742638 0.512023555732 1.19170495338 0.678583257292 2.45308509776 0.70801534031 1.12859115976 1.24048867772 1.61600511638 2.57057195428 1.28691559261 0.798429589671 0.906154030441 1.08321331713
"ENSG00000196169" 2.52494174037 2.70791512958 0.727312743957 0.666484564186 1.54832298182 1.57193839055 1.07894103036 0.495862138833 2.06088171492 1.44422876943 1.46408844478 1.66629261446 1.56137334522 1.65839747721 1.03785900508 2.40102913315 1.04631200723 1.00753563268 2.21170201 1.1873159853 1.57537194988 1.15138268077 0.91478390085 1.95050848923 1.54993254196 1.90279543056 0.63393606762 0.690266184139 0.776259988449 1.28245733936 1.80395799266 0.44053852467 0.933862919228 0.480937725709 1.91753165112 1.105434237 1.48808402086 3.04830628615 1.71423031022 0.343817934299 1.37320167948 1.0230954262 0.46169869228 1.19063916183 1.41634141946 0.567911267835 2.47837554859 0.944418027531 1.27438064632 1.34827647589 1.46934851136 1.6373389225 3.60228500295 0.49294800494 2.38653799572 0.606824080759 0.544404896393 3.15948976216
"ENSG00000196208" 0.209252562948 0.0305074229497 0.0658439927537 0.0526079166995 0.036971695534 0.0917637933197 0.141739738708 0.0856513634703 0.0726750577764 0.044408423064 0.166692953857 0.050994766092 0.0250702766089 0.110285819208 0.0345731826451 0.0622025532249 0.0534159125178 0.197195528471 0.0132976199322 0.42581299008 0.0604301632917 0.108404670288 0.0439765951084 0.188576547803 0.0527604947975 0.048233090762 0.0578496791744 0.0345968187695 0.160649133948 0.138620828225 0.0717439440777 0.114441469593 0.129681741139 0.071114577101 0.0726262524132 0.0818704807699 0.0853739116969 0.0333045676849 0.223273199849 0.11173118854 0.363626191606 0.0666873716154 0.129556515172 0.0483722353367 0.0881724348361 0.0803810159487 0.128756475438 0.0376672350048 0.0734357220088 0.12495908403 0.0339972198929 0.0739292764438 0.0858440879993 0.178010950727 0.0945095755535 0.159693067022 0.133177064764 0.0589742299194
"ENSG00000196218" 0.153823316902 0.133134070638 0.455762260832 0.995450461358 0.302502581224 0.286644692937 0.471306430244 0.615613588566 0.300867502207 0.169699191127 0.544393769769 0.153146232514 0.257193321729 0.367649140029 0.240105337927 0.169053926371 0.0637596343601 0.0973334092536 0.179603891549 0.491943336637 0.24953828114 0.300221836317 0.426510414981 0.426100772937 0.195609321559 0.361497362601 0.321496054036 0.28818903067 0.287943103764 0.18426228791 0.185833952982 0.193117854729 0.150188457627 0.523865145636 0.306636444979 0.779907719807 0.323507437044 0.318030632899 0.32508381226 0.150297706857 0.457682694791 0.260043117443 0.303376383432 0.562507776601 0.196478786839 0.16869095724 0.136966074852 0.440961036107 0.167777887854 0.446540047997 0.192681123013 0.261095647158 0.130272019583 0.287758504177 0.269367454448 0.489236256831 0.302388049041 0.301363671145
"ENSG00000196352" 8.85277016367 12.8853413097 28.089098932 12.4233900881 23.3905842128 11.9256394518 12.0217050247 8.59428007531 11.9058590402 13.1016294856 11.6002154001 11.368537274 20.6608526736 23.3126355949 17.7108435458 8.69689243151 9.41126629585 9.33005774736 9.8162036588 29.1744877299 11.3989053796 10.5930919489 10.8863776627 10.359311855 13.9548929651 14.5054061393 10.3469536181 10.7690869373 18.2112693064 40.3092793066 10.0139723096 10.5704129916 18.4456263495 13.3689989702 10.7658529001 9.75305639357 10.774684903 11.2614960023 58.06453698 24.2862854715 12.71851154 43.093285671 35.9941256682 9.6162183744 17.4237367889 13.8342389316 11.8333030909 11.9248065567 21.1327335668 29.0890400362 12.2424840441 18.4711119786 9.15310866896 14.662251199 9.77618188163 10.5598623948 16.6634006018 10.8476381689
"ENSG00000196381" 1.61503498477 1.25583856029 0.945084295438 0.907700741571 1.33862462075 0.749757015367 0.9731083988 1.22055058321 0.552485521432 1.16516039102 1.34921528626 2.07015483312 0.978145687384 1.1673393831 1.13140371624 1.05853946805 1.23599829944 1.89116106824 0.68671322697 1.31044586096 1.66664015583 1.14465742679 0.975559061208 1.55852957872 1.09224777227 2.29450720208 0.997285250087 1.14156671567 1.52167683347 0.821696079496 1.74748607312 1.54936021757 1.13589139214 0.374963888996 1.45040858133 1.14414190889 1.52746533691 0.943058973376 0.954987410329 1.56206587503 0.911300652453 0.66713217225 1.46865371133 0.931462835181 1.47723684814 0.531327545025 1.24353982447 0.983472448459 1.0984843986 0.799339333147 1.64052630566 2.42013359536 1.16956782879 1.47565403787 0.8612904716 1.25639539995 2.3779213308 0.909182149571
"ENSG00000196407" 0.930357453116 0.435493180758 0.69479062939 0.741452931857 0.878666748921 1.15273602563 0.81077862241 1.03534977943 2.34756896126 2.39339184457 2.15697284033 0.465887881496 1.18099729101 1.6163111583 0.407986339954 0.829228047567 0.671010258773 0.820562107174 0.816662457002 0.854169158348 0.559353951556 1.29194378749 2.25819361125 0.858120873906 0.764742584653 0.581667546253 1.22732771465 0.554495978482 0.79451697424 0.816741123981 0.966792067109 0.700375471836 0.629721050268 0.536004443625 0.755523606171 0.550958739545 1.82950147968 0.916433266215 1.12895843875 0.949888291901 2.36592202834 0.792032062601 0.529264354564 0.841363791272 0.729409220931 0.744023124411 0.984527355091 0.870642919803 0.786392541435 1.48923576701 0.922477247772 0.537667824526 0.819563279001 0.800791365792 1.1700223093 0.76490172309 1.31581847571 1.61337137966
"ENSG00000196420" 4.48542597173 3.38884795557 4.19406413455 1.49705070669 4.63182900503 2.07873755502 2.83334522189 3.03209578261 1.89413909629 3.02653708625 1.16588350233 4.06879378138 4.80914951293 1.88373290242 3.60096962459 2.66195871863 3.10556214791 3.32284998079 1.77044541931 2.28473818033 2.77475436901 1.64343373409 2.17739549526 4.42947245001 2.83149843716 4.34989390775 3.22272396825 2.52046406987 2.47305569206 3.0559389687 3.90763241237 3.4005072251 5.27482177888 1.60176255019 5.22437155164 3.06569184361 3.1513517043 6.62625162207 4.53869372339 0.640588692741 1.8816466162 2.58078736254 6.97494810122 3.6666576788 4.66218195351 3.70194887667 5.52526510841 6.74651696419 3.54941421616 3.13207720882 1.54373743505 4.21256256581 3.66338623584 3.41346184802 2.65625262866 3.49595725923 3.39734356294 4.64911005124
"ENSG00000196460" 0.125318911009 0.0403159817984 0.204192262028 0.0310871135338 0.116204255712 0.0817739988717 0.0858508874053 0.133122198217 0.107801229111 0.17353489381 0.303653823301 0.13478057881 0.0101232748322 0.267197767782 0.0304592930171 0.166080652894 0.0700996605108 0.113468112067 0.186143511457 0.070216963284 0.0873315124006 0.12121853838 0.0897224522289 0.130536747908 0.11307757857 0.112183627109 0.174417324445 0.0404649824635 0.0551645811358 0.243712076699 0.0568863692292 0.0924219917445 0.0422439973047 0.108299492221 0.0439892741121 0.0637565738587 0.160606583079 0.115270695289 0.115672878059 0.158591669042 0.0180714786738 0.105753941839 0.0204153714187 0.0631050328224 0.0729440991009 0.0358741059595 0.124779207596 0.219022199245 0.0816673977837 0.26393397301 0.0593046917423 0.0628470284183 0.083192377245 0.110734195061 0.159287285588 0.0445353014664 0.029002976538 0.120655330499
"ENSG00000196482" 1.16655209769 1.85045011533 1.0382564621 1.3561200594 1.71825914703 1.40390985021 1.81204896187 1.10388789877 1.51042180462 1.11158704972 0.968276129051 1.38639216348 0.728916607572 1.12264050315 1.66506940449 2.47337420685 0.889986388859 1.80659417504 1.17327191132 1.30438295143 1.68494539984 1.5633344125 1.04439287361 2.75741021386 2.75500758768 3.79842980305 0.736865472147 1.98792543542 1.98460321329 0.963013842015 1.14961230764 1.40275078103 1.96280992288 0.241673557793 1.60427012175 1.11787266253 1.90804479581 0.619801824108 0.634689943394 1.25289463284 1.30966880957 2.20447509641 2.37680049666 1.35829774575 1.41294813243 3.28396245593 2.08000479754 0.402795847827 2.26787457644 0.156070539187 1.49887523808 1.37667187515 2.24048538319 1.70720362564 1.54538007879 0.780857455376 2.55786677651 0.682899580025
"ENSG00000196569" 3.62346695686 0.711520096904 3.77356919152 1.09519217272 3.90712106546 2.6233264306 3.78295948948 1.38530932386 2.30120986216 3.38747608379 4.28366740825 3.19050581497 0.777753133093 1.76884254616 2.50691890851 3.01581132295 3.13026219242 2.48124243157 2.16397825395 3.053597795 1.09704875041 3.93147642796 1.48238152934 4.77645466481 1.95693490802 2.50911118476 2.22601535866 3.16875036519 4.53561357116 2.5643297626 1.0526846233 1.77695087279 1.34251812645 0.0870861192337 1.79125280757 1.75809001558 1.36035321655 1.83529812284 3.22254777651 1.66677446267 2.58726409727 4.15004713602 2.69194945673 2.99939717849 1.47609700826 5.02141373038 4.53551958277 0.74910047517 3.23742842788 0.698414961692 0.835982947566 1.78365831328 2.72620832319 4.30972572484 1.21438276306 2.55632751749 1.54657927029 1.6337584577
"ENSG00000196639" 0.31441681997 0.241074450844 0.622236891521 0.265964661958 0.233846397657 0.566556060002 0.408992504209 0.587110377456 1.23633068713 0.437419325156 0.974910548976 0.544179894758 0.204882232287 0.672553975867 0.436657343521 0.356497441848 0.339800272586 0.32963405077 0.408344615093 0.280742218746 0.652171378683 0.684572430588 0.409258250701 0.634741745649 0.251016480545 0.236505646736 0.578780048177 0.486589798526 0.374973045268 0.634324917878 0.319807750719 0.657292417112 0.109299487707 0.353231097978 0.146695028378 0.188990967564 0.342508557604 0.325196658477 1.38649063219 0.53327205515 0.265995482708 0.748573452936 0.253543010676 0.420884170859 0.141398477816 0.209799112434 0.743637435959 0.507077594491 0.324665876839 0.371347334462 0.184887253811 0.18501004774 0.204085831809 0.230545790401 0.430446891458 0.314956165413 0.123399925464 0.420616202544
"ENSG00000196739" 4.87423843487 1.83811248155 4.14512901251 0.588481192711 3.12408941374 2.17079881971 2.33172670816 0.786879068345 1.45089140957 2.64574465109 4.95518147141 5.87872036913 1.57110576612 3.19716502291 1.64979925483 3.45397987825 2.90494482703 2.29586141649 2.05379982216 6.21658256656 2.83588957334 1.66659939805 0.74245922537 0.882524855953 2.58671937734 1.05193336557 2.91275827421 1.36733876826 4.36621270884 3.64348126833 1.77517536437 4.04650959853 3.62765079574 0.0969577056404 1.69873271029 2.45207361704 3.14822255552 1.27393236682 2.21749172322 2.98200519091 2.8029983524 2.48687544629 1.36826262438 1.23716406302 5.00852655116 0.918737407058 3.24026497663 1.11974133796 5.96068455806 1.23732174624 1.63793715366 3.08427632765 4.71642058213 7.59744440754 3.60211547945 0.869046488588 1.52199329271 1.86686444751
"ENSG00000196754" 3.43112956241 4.30986507229 12.8706971218 4.35231492643 12.6747177878 3.40298491101 5.90989713522 5.15020346002 2.50373112907 2.59905879374 1.88835472264 3.68131700618 14.2059327833 4.96607882732 3.28095699056 3.44472997385 3.7834787118 4.05413069455 4.0792851162 6.62117595715 3.9640750094 2.31323873242 1.75276560793 4.1894334634 3.44958933335 5.25059823979 2.9205560047 2.51266181608 4.89937599237 22.8954611907 5.33011928342 3.1249077244 10.4876047616 2.08362015463 5.90802339275 5.27035808697 5.54611543782 4.81648093245 17.5017376345 4.9766333072 2.58891519114 15.9537053745 9.22277757865 3.01591602781 3.91024992833 2.45285479305 4.0891857668 7.95123264525 4.67226263192 5.20661009875 3.74380683213 7.05952207732 4.97491123795 2.84636682498 3.36025101526 3.43474959967 3.19884600243 4.83816001452
"ENSG00000196781" 10.3934615668 26.3998132101 12.0873580779 7.90122649289 7.78706189023 7.13546792145 9.06518199218 7.06046926631 5.07475567817 12.1743578075 6.25886110976 7.98941688667 8.65377811154 8.05444626882 7.82401514562 8.56862048199 8.36109419671 9.52394587675 6.91676751838 11.6751274525 8.67335781361 7.7422679089 7.07772178022 8.37055492715 9.45874032547 7.92839186414 8.31782009702 9.22488837404 7.83716984844 10.5304818022 7.69724857432 8.67616845474 12.1141636922 3.2968752733 12.1857753838 14.4873623527 11.6663027569 7.80392005448 6.53480195357 7.43311530538 10.0122124958 10.1638857503 11.9397766301 8.62983833795 8.50154745178 10.9390377923 10.1921372564 5.13626700476 14.620109822 10.3333052372 11.1424320696 8.68278839275 10.635700585 11.7067346619 6.43277990691 16.175351304 11.672568915 7.42617677049
"ENSG00000196878" 1.29566601914 0.497264841482 1.88890909287 1.20781791404 1.44645854594 3.01750394847 2.23904142553 1.63201140196 4.39563497524 3.7469796416 4.05155813726 0.468571109482 1.11274397772 4.17612720897 0.911602198542 1.10791419994 0.495886314317 2.18379746058 0.580475211351 1.75173257596 1.06504974125 2.20971724874 0.821852941526 0.700175153279 1.58109876866 0.203484380515 1.41687235318 1.13870897232 1.5442644084 5.13972575371 0.770436022242 0.456495850468 1.4999209732 2.44834599225 1.27165292397 1.07164295449 0.934860830249 1.2837749134 9.49343751988 1.95510729858 3.22545055626 5.1600088321 0.641552393611 0.615648092717 1.14825939643 0.633040884224 0.900403308782 1.56128535763 2.10136515748 6.27708548617 0.54143502474 0.639512753745 1.38826688 0.332996989156 3.48875001874 0.95421847064 1.21127794884 2.91647471034
"ENSG00000196923" 5.62523106449 2.78876907496 7.64587256849 3.07351738314 6.62000157923 3.70692442869 5.37415312083 4.22006021762 4.64262981582 5.15112678091 4.9532146706 5.90336080746 4.17223180326 6.34138455415 4.43430147638 2.95173400102 3.93599970375 3.26331975762 8.45419245048 4.49911291708 5.08493702144 4.09700658634 2.84782429409 4.40954945504 3.86470048816 1.59638506284 4.26924127263 4.67460727607 4.69402142777 7.09494875 4.70881535971 3.47741151829 3.46315824999 7.76778147054 3.17654314112 5.32670960008 3.66516986653 5.9518390053 7.84977713628 3.5422553626 3.52002839019 5.61825581653 2.95436875931 4.93656092705 4.42746965075 2.63725555399 5.15649912278 6.10663743851 5.17980546693 6.96490960891 3.59687747579 4.45644185685 4.72250423798 4.32497484041 5.57064239683 3.32231252031 2.21187511852 5.63143513423
"ENSG00000196972" 3.14772910236 2.67669357616 1.64228594721 2.41792478804 1.91045766083 1.56202631612 2.26293422453 1.65974033413 0.673221874646 1.55663116979 1.59176550592 2.76318517252 1.76250119949 1.08153758515 2.14236763063 2.5842160542 3.68893863146 3.16445428264 1.55809150989 1.9983245285 2.76096541412 1.75871792837 1.83235755717 2.34680476052 2.41438537965 1.95492939043 1.82129644116 1.52607574734 2.30249604564 0.871797185415 2.23082297676 3.94203211456 2.17847248638 0.447162672766 3.30905888044 1.421048476 2.59267672089 2.40683444507 1.15889928755 1.74382477468 1.40216174033 1.12296442749 1.54055975371 2.72538204346 2.69181582917 1.70208299863 2.05849269755 1.00857989639 3.59328977233 0.249738711109 2.4067136372 2.67601061843 2.52947204742 3.72239533872 1.29996238511 2.42305243225 2.73744906029 1.65841251125
"ENSG00000197191" 2.34158916643 0.555067453334 0.991486660907 1.25955780144 1.26658084332 1.56815986387 1.47145527481 1.01652011543 1.10254808358 1.09221283358 0.764467815072 1.23709935534 2.56850975983 0.963484523483 0.848707376171 2.27448779692 1.80298438845 1.87936308977 2.37975222453 1.10484794657 1.43476537326 0.834463932091 0.838233912314 1.30206775624 1.05401221613 0.717105941756 1.27419357431 0.943691169947 0.807724210913 0.900231906457 1.19345877484 1.24449300656 1.56827582939 1.1037712389 2.17381884062 1.72772504663 1.56029777645 2.91712772709 0.936809190212 0.860484083113 1.29734964266 1.13245412284 0.692654830715 1.89723102149 1.54742482199 0.816466834289 1.15241426457 2.92932481562 1.25059780594 0.580190291525 1.07570978298 1.77999065592 1.5817242036 1.10044886717 0.9659887577 1.25916525778 1.34054351503 1.37390302688
"ENSG00000197249" 9.75571187708 4.08768717954 7.91317000213 7.2055604118 13.0520191737 21.8733602931 12.4105734096 22.8368835501 28.5996484901 14.6370445301 31.2218682298 8.28428867369 8.77673885054 23.3912452853 12.3030264606 7.33680614687 7.06025441187 7.4370393313 20.0854255629 12.1653076076 11.573022499 22.7165678555 27.0032794593 12.0699367494 12.0454289376 11.9679699541 8.71036605942 2.71046160192 10.9184720407 10.718489437 6.40096855933 4.63945171796 8.55168625894 73.4358266153 11.5146815677 7.39521052511 22.6551477707 10.1897664259 58.5460642501 8.62592067248 35.0736894839 15.3148321876 9.28020022629 9.8871401869 12.6027522929 9.07307513894 5.98249708571 32.9513626504 12.3066989815 38.312904336 4.46129551416 18.0469408828 6.67871300925 3.74872665785 19.8079916263 7.45403362268 11.2481657576 38.6879468643
"ENSG00000197329" 1.98682465762 0.851856333794 4.79065056793 1.35344173439 5.54846328651 3.46727578516 2.0743908352 2.84266816587 6.94669029699 6.30601656461 7.50771968766 2.06526686086 1.68406873504 8.48240095874 2.61831036403 1.81831734559 1.41058556581 1.64718201762 4.56477867371 4.37579021114 1.81085393563 3.95229411912 1.23688744409 1.98646302213 2.83064137685 1.44535572099 3.76753199634 2.71694855068 3.51006620439 9.40329886527 1.92707728098 2.40055200957 1.61320096786 1.3577665463 1.29559209627 2.36133569652 2.24831164662 0.97424462957 10.9616732773 7.05815719712 4.48151204384 9.89005451753 4.69032146417 1.4551004332 2.24907561854 2.73831430225 2.94239169721 1.88273606323 3.70851724043 13.5091174355 1.18583984304 2.69342252752 2.11966513438 2.25986345281 3.33692865334 1.52856490891 2.23753393825 3.28703914721
"ENSG00000197410" 0.0116029031213 0.0336903366518 0.0639880179883 0.0204578067578 0.022759432492 0.011211214743 0.0259423849527 0.022085307297 0.0157648510389 0.0239275850633 0.0209344141899 0.0175984919305 0.0111032073385 0.0209330356125 0.0230672567012 0.0212034896431 0.0228121232253 0.0140359195194 0.0213136356602 0.0194650672883 0.0217327761325 0.00527589233882 0.039245880596 0.0474807419129 0.0184879725643 0.0278311540158 0.0156164010515 0.0806121873308 0.0182473918683 0.0195587849084 0.0366434885411 0.0155951440006 0.00992854589314 0.00462790432781 0.0146465423686 0.0221994308176 0.0610054692398 0.00481633877823 0.035182438908 0.0188510018024 0.00991039846071 0.0248551967598 0.0695738327891 0.040963149185 0.0538809751473 0.0738754698802 0.0238013615235 0.0320298049826 0.0118821058407 0.0024326283078 0.0392337230727 0.0118166773168 0.0139040602323 0.0739677747056 0.0311975512512 0.0471018051579 0.0454435189168 0.00895498379748
"ENSG00000197444" 20.9541104881 6.57311678026 15.737628538 22.5163528844 17.9403803158 17.4862880176 19.0758109229 15.7708366656 5.56663901505 8.69597905073 12.022592775 21.0435793517 16.2102263155 9.07664323415 23.1901344919 24.2308833422 23.6927931334 13.7467928188 12.7308758663 13.3887646979 18.7277756087 11.8880935482 21.3127346286 23.5571118317 11.9720959318 9.48685134792 13.6780751216 19.9300602267 14.8384456492 13.4867443178 17.5494934941 12.1635660258 16.9323271556 17.9240699292 22.0576074637 29.4024078821 13.9184949266 34.7243088444 13.943198831 7.17758764702 10.2123049928 14.0162597061 9.66484422896 19.1382824608 17.2180560836 22.3625297137 17.6332122209 6.58549193847 14.4962036166 1.84743202917 8.83942209392 12.9344959736 17.9497892395 9.91427921145 14.9254677199 18.9076347691 9.72980572894 13.6666147301
